,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews
87741,big loft apartement in the Lower East Side,9847516957,Verified,Alessandra,Manhattan,Lower East Side,40.71278,-73.9919,United States,US,0,strict,Entire home/apt,2021.0,878,176,1.0,26.0
87742,1 Bedroom in a large apartment w/ a private patio!,93419675427,Unconfirmed,Justin,Brooklyn,Red Hook,40.67705,-74.01436,United States,US,1,flexible,Private room,2009.0,1150,230,2.0,68.0
87743,Large Duplex on the west village with  Backyard,81929339430,Unconfirmed,Jay,Manhattan,West Village,40.73015,-74.00304,United States,US,1,strict,Entire home/apt,2009.0,813,163,3.0,17.0
87744,Cozy Studio in the heart of Washington Square Park,64983682969,Unconfirmed,Taha,Manhattan,Greenwich Village,40.72925,-73.99927,United States,US,0,strict,Entire home/apt,2013.0,1083,217,1.0,12.0
87745,Comfortable Room in 3 Bedroom Apartment,19743332317,Verified,Justin,Queens,Ridgewood,40.70063,-73.90474,United States,US,0,moderate,Private room,2021.0,575,115,15.0,0.0
87746,Cozy room in the lively East Village,66460689707,Verified,Julia,Manhattan,East Village,40.7246,-73.98258,United States,US,0,moderate,Private room,2016.0,765,153,3.0,110.0
87747,Comfy Sofa Bed in Cozy Apartment,76161922432,Verified,TiffanyJoy,Brooklyn,Bedford-Stuyvesant,40.68441,-73.95099,United States,US,0,flexible,Shared room,2004.0,769,154,3.0,0.0
87748,Cozy apartment in the heart of Williamsburg!,98097656022,Verified,Martina,Brooklyn,Williamsburg,40.71532,-73.95563,United States,US,0,strict,Entire home/apt,2017.0,798,160,3.0,3.0
87749,"Comfy, Convenient Upper West Side Condo Room",30031312607,Verified,Rachel & Preston,Manhattan,Upper West Side,40.78513,-73.97737,United States,US,0,moderate,Private room,2010.0,689,138,2.0,3.0
87750,Bright & Sunny Studio in the Upper East Side,88543081483,Unconfirmed,Kelcey,Manhattan,Upper East Side,40.76954,-73.94904,United States,US,1,strict,Entire home/apt,2004.0,1041,208,2.0,2.0
87751,Private 1Br aparmtent on Floor 1 of my house,16960320659,Unconfirmed,Ilya,Staten Island,Great Kills,40.55616,-74.16027,United States,US,0,flexible,Entire home/apt,2006.0,938,188,4.0,29.0
87752,Peaches Paradise.,63309652277,Unconfirmed,Claudette,Queens,Springfield Gardens,40.68203,-73.75437,United States,US,1,moderate,Private room,2015.0,587,117,1.0,305.0
87753,Beautiful townhouse apt on historic street,79153287160,Verified,Ming,Manhattan,Harlem,40.80447,-73.94623,United States,US,0,strict,Entire home/apt,2021.0,1056,211,14.0,1.0
87754,Charming light-filled apartment in Crown Heights,88438708978,Unconfirmed,Joseph,Brooklyn,Crown Heights,40.67247,-73.95752,United States,US,1,strict,Entire home/apt,2017.0,920,184,30.0,1.0
87755,Williamsburg Waterfront 2br + 2bath Apartment,57644780507,Unconfirmed,Dave,Brooklyn,Williamsburg,40.72052,-73.96239,United States,US,0,moderate,Entire home/apt,2019.0,758,152,2.0,9.0
87756,Quiet and beautiful apartment near central park,90559675102,Unconfirmed,Nicole,Manhattan,Upper East Side,40.76761,-73.95986,United States,US,0,strict,Entire home/apt,2019.0,930,186,7.0,1.0
87757,Lovely apartment near Prospect Park.,84449730814,Unconfirmed,Franny & Zooey,Brooklyn,Kensington,40.64571,-73.97449,United States,US,0,strict,Entire home/apt,2021.0,980,196,7.0,2.0
87758,Beautiful Factory Loft in Greenpoint,35708165923,Verified,Chelsea,Brooklyn,Greenpoint,40.73242,-73.9585,United States,US,1,strict,Entire home/apt,2020.0,703,141,3.0,64.0
87759,Studio Near Columbia University,86053026300,Verified,Olive,Manhattan,Upper West Side,40.80103,-73.96546,United States,US,1,strict,Entire home/apt,2022.0,670,134,27.0,1.0
87760,Spacious Studio Duplex in Heart of Williamsburg!,46972642437,Verified,Joshua,Brooklyn,Williamsburg,40.7152,-73.9623,United States,US,0,strict,Entire home/apt,2017.0,314,63,31.0,2.0
87761,1 bedroom next to Prospect Park & SubwayStation,53973439433,Verified,Josh,Brooklyn,Flatbush,40.65158,-73.96428,United States,US,1,flexible,Private room,2013.0,836,167,1.0,2.0
87762,Spacious Brooklyn 2BR house (with cat & parking!),22306745916,Verified,Kirsten,Brooklyn,East Flatbush,40.64625,-73.95048,United States,US,1,strict,Entire home/apt,2016.0,1043,209,3.0,6.0
87763,One bedroom available with great access to trains!,706284986,Verified,Rachel,Brooklyn,Bushwick,40.7046,-73.92538,United States,US,1,flexible,Private room,2004.0,954,191,4.0,3.0
87764,Relax and Tune In,3550404995,Unconfirmed,Liz,Brooklyn,Crown Heights,40.67715,-73.94543,United States,US,1,moderate,Shared room,2012.0,284,57,2.0,0.0
87765,Private bedroom in Morningside Heights,59778443503,Unconfirmed,Sai Swaroop,Manhattan,Morningside Heights,40.81447,-73.9593,United States,US,1,moderate,Private room,2014.0,402,80,5.0,0.0
87766,1 Bedroom Apartment in Willimasburg,92015284671,Unconfirmed,Aude,Brooklyn,Williamsburg,40.71297,-73.93602,United States,US,0,flexible,Private room,2010.0,995,199,7.0,2.0
87767,Beautiful Upper East Side 1 bedroom,34542368114,Unconfirmed,Christie,Manhattan,Upper East Side,40.77026,-73.95208,United States,US,1,flexible,Entire home/apt,2022.0,546,109,3.0,0.0
87768,1 Bedroom w. private bath 15min to Central Park.,66031028161,Verified,Carolina,Queens,Jackson Heights,40.75418,-73.88586,United States,US,0,flexible,Private room,2015.0,993,199,2.0,14.0
87769,APT FOR UP TO 4! Dream location & private terrace!,8756605938,Verified,Romina,Manhattan,Gramercy,40.73873,-73.98714,United States,US,0,flexible,Entire home/apt,2007.0,329,66,3.0,1.0
87770,Warm Williamsburg Duplex Perfect for Christmas,14344015708,Unconfirmed,Dania,Brooklyn,Williamsburg,40.7141,-73.94685,United States,US,0,flexible,Entire home/apt,2005.0,362,72,1.0,2.0
87771,Modern Authentic New York Living 1 BR Apartment,67086734311,Unconfirmed,Olivia,Manhattan,Lower East Side,40.71343,-73.98677,United States,US,0,flexible,Entire home/apt,2009.0,750,150,4.0,25.0
87772,Room for rent in Brooklyn. 1 block from R train,1431990700,Unconfirmed,Jamie,Brooklyn,Sunset Park,40.64318,-74.01329,United States,US,1,moderate,Private room,2014.0,912,182,7.0,1.0
87773,"Modern Private Studio for 2 in Arverne, Rockaway",1352770642,Verified,Huilin,Queens,Arverne,40.58873,-73.79573,United States,US,0,flexible,Entire home/apt,2006.0,355,71,2.0,99.0
87774,Private Room/ 2BR Apt. Bedstuy/ Brooklyn,9963985837,Unconfirmed,Melanie,Brooklyn,Bedford-Stuyvesant,40.68725,-73.93068,United States,US,0,moderate,Private room,2003.0,722,144,5.0,2.0
87775,Cozy room in the East Village - Manhattan,23287649758,Unconfirmed,Felipe,Manhattan,East Village,40.72947,-73.9785,United States,US,1,strict,Private room,2006.0,941,188,4.0,20.0
87776,Bedroom in the heart of Bushwick/Bed-stuy!!,75848120932,Unconfirmed,Ken,Brooklyn,Bedford-Stuyvesant,40.69332,-73.93502,United States,US,1,strict,Private room,2017.0,558,112,9.0,6.0
87777,Cozy and classic home,70336771747,Verified,Coco,Queens,East Elmhurst,40.76652,-73.86651,United States,US,1,strict,Entire home/apt,2021.0,1193,239,3.0,12.0
87778,Sunny Cobble Hill 2 BR+ Cozy & Ecletic Brownstone,92941158281,Unconfirmed,Peggy,Brooklyn,Cobble Hill,40.68631,-73.99624,United States,US,0,flexible,Entire home/apt,2014.0,150,30,4.0,3.0
87779,Lovely apartment in Williamsburg,90965581979,Unconfirmed,Harry,Brooklyn,Greenpoint,40.72253,-73.9435,United States,US,1,flexible,Private room,2020.0,1200,240,7.0,6.0
87780,NYC from Astoria Queens,36917010806,Verified,Ana,Queens,Ditmars Steinway,40.77307,-73.91822,United States,US,1,moderate,Private room,2020.0,346,69,3.0,3.0
87781,"Gorgeous, sunny and cozy bedroom",82830497925,Verified,Mor,Brooklyn,Greenpoint,40.72547,-73.94595,United States,US,1,flexible,Private room,2017.0,955,191,8.0,1.0
87782,Sunny large loft&rooftop in Williamsburg,24158319863,Unconfirmed,Delphine,Brooklyn,Williamsburg,40.71606,-73.95135,United States,US,0,moderate,Private room,2005.0,933,187,2.0,4.0
87783,Kosher 1 bedroom with balcony & private bathroom,76124725018,Unconfirmed,Esther,Brooklyn,Prospect-Lefferts Gardens,40.66313,-73.94028,United States,US,1,moderate,Private room,2021.0,934,187,1.0,12.0
87784,Cozy Magical Room in the Heart of West Village,45551143004,Verified,Kytzia,Manhattan,West Village,40.73193,-74.00529,United States,US,0,strict,Private room,2018.0,533,107,1.0,32.0
87785,"Private Bath, Cozy Sunset Terrace Room",78677986426,Unconfirmed,Anna,Queens,Arverne,40.58989,-73.79117,United States,US,0,strict,Private room,2003.0,361,72,1.0,25.0
87786,Sunny Chelsea Studio,78598016419,Verified,Ali And Amy,Manhattan,Chelsea,40.74138,-73.99875,United States,US,1,moderate,Entire home/apt,2014.0,1118,224,1.0,6.0
87787,"Sunny, Spacious House by the Beach",29187689853,Verified,Anna,Queens,Arverne,40.59153,-73.79166,United States,US,0,flexible,Entire home/apt,2021.0,1031,206,1.0,46.0
87788,Luxurious Penthouse Loft with balcony in West Vil,45452051461,Verified,Katya,Manhattan,West Village,40.73613,-74.00711,United States,US,0,moderate,Entire home/apt,2010.0,1148,230,28.0,2.0
87789,Sweet cozy room in Brooklyn - East Williamsburg,16462112260,Verified,Rachel,Brooklyn,Williamsburg,40.71396,-73.93952,United States,US,1,strict,Private room,2013.0,885,177,7.0,5.0
87790,Perfectly Located Luxury 1bdrm with Parking Space,64381037665,Verified,Matthew,Queens,Astoria,40.76755,-73.9232,United States,US,1,flexible,Entire home/apt,2009.0,81,16,30.0,0.0
87791,Studio Apartment in Wyndham Midtown 45.,39911669638,Verified,Barry & Verone,Manhattan,Midtown,40.75374,-73.97138,United States,US,1,strict,Entire home/apt,2013.0,1091,218,3.0,0.0
87792,Cozy 1 bedroom in Clinton Hill,62107223150,Unconfirmed,Aissatou,Brooklyn,Clinton Hill,40.68902,-73.96784,United States,US,1,moderate,Entire home/apt,2020.0,702,140,7.0,2.0
87793,Cozy Modern Bedroom In A Newly Updated Apt,96789151453,Verified,Daniel,Brooklyn,Bushwick,40.7004,-73.91934,United States,US,1,strict,Private room,2010.0,1045,209,2.0,0.0
87794,One Room in Large Sunny 2 Bedroom In Brooklyn,29687634988,Unconfirmed,Cindy,Brooklyn,Crown Heights,40.67503,-73.95771,United States,US,0,flexible,Private room,2008.0,76,15,2.0,2.0
87795,Private semi-furnished room in  6 bedroom duplex.,44703413465,Verified,Devshri,Brooklyn,Bedford-Stuyvesant,40.69118,-73.9554,United States,US,0,strict,Private room,2013.0,974,195,15.0,0.0
87796,Private Sunny Lofted Bedroom in East Williamsburg,97245244042,Verified,Diana,Brooklyn,Williamsburg,40.71416,-73.93852,United States,US,0,strict,Private room,2022.0,1133,227,21.0,13.0
87797,#1 Ideal Williamsburg Stay -1 block from Lorimer L,42325722885,Unconfirmed,Ploy,Brooklyn,Williamsburg,40.71311,-73.95332,United States,US,1,moderate,Private room,2022.0,696,139,2.0,52.0
87798,New Year's Eve Time Square,94737857216,Unconfirmed,Denise,Manhattan,Midtown,40.75073,-73.98439,United States,US,0,strict,Private room,2016.0,986,197,3.0,1.0
87799,Cozy apartment in Upper Manhattan!,2102411033,Unconfirmed,Janelle,Manhattan,Washington Heights,40.84448,-73.93576,United States,US,1,flexible,Private room,2008.0,622,124,2.0,1.0
87800,Private and comfortable room in Upper West Side,89004001520,Unconfirmed,Francisca,Manhattan,Morningside Heights,40.80722,-73.95924,United States,US,0,flexible,Private room,2009.0,223,45,5.0,0.0
87801,"Queen Room in Great 2BR Apt, 20min to Times Sq",41514113091,Verified,Victoria,Queens,Sunnyside,40.74673,-73.91564,United States,US,1,flexible,Private room,2004.0,124,25,1.0,2.0
87802,Cozy artsy bedroom near Cloisters,16039759742,Unconfirmed,Ekaterina,Manhattan,Inwood,40.86269,-73.9222,United States,US,1,flexible,Private room,2008.0,444,89,3.0,6.0
87803,Entire private studio in New York,79360057792,Unconfirmed,Veer,Manhattan,Hell's Kitchen,40.76246,-73.99913,United States,US,0,strict,Entire home/apt,2007.0,364,73,1.0,21.0
87804,"Spacy, sunny Brooklyn studio next to prospect park",44848830551,Unconfirmed,Vivienne,Brooklyn,Prospect-Lefferts Gardens,40.65963,-73.96174,United States,US,0,moderate,Entire home/apt,2009.0,447,89,12.0,17.0
87805,Big Sunny Room in NYC (B5),5429565225,Unconfirmed,Lilia,Manhattan,Harlem,40.81943,-73.9387,United States,US,1,flexible,Private room,2015.0,1127,225,5.0,8.0
87806,Cozy 1BD Apt 20min from Manhattan!,9976529025,Unconfirmed,Dalilah,Queens,Astoria,40.76205,-73.90556,United States,US,1,flexible,Entire home/apt,2022.0,1182,236,3.0,0.0
87807,"Cozy Room - 17mins to Manhattan. Close to LGA, JFK",19649064704,Verified,Jessica,Queens,Elmhurst,40.74012,-73.88917,United States,US,0,strict,Private room,2012.0,382,76,1.0,9.0
87808,Lovely and Sunny Crown Heights 1BR,89832242338,Unconfirmed,Christina,Brooklyn,Crown Heights,40.67775,-73.9445,United States,US,0,flexible,Entire home/apt,2006.0,412,82,2.0,77.0
87809,Cozy Bedstuy Brownstone,46083047402,Unconfirmed,Nikki,Brooklyn,Bedford-Stuyvesant,40.68893,-73.95354,United States,US,1,flexible,Entire home/apt,2011.0,412,82,2.0,1.0
87810,Large Private One Bedroom,44005402084,Verified,Jackie,Manhattan,Washington Heights,40.84313,-73.93947,United States,US,1,flexible,Private room,2009.0,766,153,2.0,3.0
87811,3 Cozy Zen Rooms in Brownstone apt.,42258094285,Unconfirmed,Nikki,Brooklyn,Bedford-Stuyvesant,40.68802,-73.9534,United States,US,0,flexible,Private room,2022.0,118,24,2.0,0.0
87812,Cozy Zen Room Beautiful Brownstone,79917187511,Verified,Nikki,Brooklyn,Bedford-Stuyvesant,40.68817,-73.95479,United States,US,1,flexible,Private room,2014.0,1011,202,2.0,1.0
87813,Wash Hts 2BR  apt extra sofa bed. Avail 12/20-1/4,49108111742,Unconfirmed,John,Manhattan,Washington Heights,40.85447,-73.92804,United States,US,1,moderate,Entire home/apt,2017.0,183,37,4.0,2.0
87814,"Fort Greene 2 bed, 2 bath in modern building",75650800920,Unconfirmed,Terry,Brooklyn,Fort Greene,40.69117,-73.96968,United States,US,0,moderate,Entire home/apt,2003.0,895,179,30.0,0.0
87815,"Luxury Private Room, Financial District (Flexible)",46293104931,Unconfirmed,Devin,Manhattan,Financial District,40.70858,-74.00599,United States,US,1,flexible,Private room,2022.0,236,47,13.0,0.0
87816,Charming Room in Brooklyn Townhome,35412155891,Verified,Cortney,Brooklyn,Clinton Hill,40.6886,-73.96197,United States,US,0,flexible,Private room,2005.0,473,95,2.0,4.0
87817,2BR- Private Kitchen + Bathroom-20min to Manhattan,96271838838,Unconfirmed,Michelle & Eddie,Queens,Elmhurst,40.73812,-73.87547,United States,US,1,flexible,Entire home/apt,2017.0,859,172,1.0,150.0
87818,"Entire Unit 2BR+bathroom, 20min to Manhattan",20807247911,Verified,Michelle & Eddie,Queens,Elmhurst,40.7369,-73.87613,United States,US,0,moderate,Entire home/apt,2003.0,733,147,1.0,134.0
87819,"Peaceful, cozy studio in Chinatown",58774039550,Verified,Steven,Manhattan,Chinatown,40.7162,-73.99379,United States,US,0,flexible,Entire home/apt,2011.0,576,115,20.0,0.0
87820,"Large Windows, Plenty of Light",551550610,Verified,Benjamin,Brooklyn,Boerum Hill,40.68778,-73.98534,United States,US,0,flexible,Entire home/apt,2010.0,749,150,30.0,5.0
87821,Amazing & Unique Soho/Nolita One Bedroom,90350452871,Unconfirmed,Andrew,Manhattan,Chinatown,40.71833,-73.99443,United States,US,0,moderate,Entire home/apt,2014.0,621,124,1.0,29.0
87822,Harlem Parkside - 1 cozy bedroom,38878454176,Unconfirmed,Charley,Manhattan,Harlem,40.82098,-73.94214,United States,US,1,strict,Private room,2005.0,946,189,2.0,5.0
87823,"Luxury Studio Apartment with W/D, Gym, Rooftop",1877726036,Unconfirmed,Ian,Brooklyn,Williamsburg,40.71821,-73.95385,United States,US,0,moderate,Entire home/apt,2011.0,478,96,28.0,0.0
87824,Whole 2 bedrooms apartment in HK,66534104851,Verified,Carlos,Manhattan,Hell's Kitchen,40.7625,-73.98802,United States,US,0,flexible,Entire home/apt,2016.0,247,49,3.0,31.0
87825,Cozy Studio Near Time Square,28703383558,Unconfirmed,Jeniffer,Manhattan,Hell's Kitchen,40.76518,-73.9929,United States,US,0,strict,Entire home/apt,2016.0,488,98,30.0,8.0
87826,Home away for the holidays!,35690217021,Verified,Calixto,Bronx,Norwood,40.87372,-73.88625,United States,US,0,moderate,Private room,2011.0,301,60,2.0,3.0
87827,Large studio apt in brownstone w/ private garden,44058668278,Verified,Lance,Manhattan,Chelsea,40.74586,-74.00361,United States,US,0,moderate,Entire home/apt,2021.0,912,182,6.0,5.0
87828,Large bedroom with balcony in the heart of Nolita,2692726729,Unconfirmed,Vincent,Manhattan,Nolita,40.72382,-73.99335,United States,US,1,strict,Private room,2012.0,794,159,3.0,1.0
87829,Cozy bedroom on Roosevelt Island,30856971798,Unconfirmed,Jesse,Manhattan,Roosevelt Island,40.76178,-73.94988,United States,US,0,flexible,Private room,2010.0,239,48,10.0,1.0
87830,Beautiful Room in Bed-Stuy w/ Bridge Theme,32849674601,Unconfirmed,Ava,Brooklyn,Bedford-Stuyvesant,40.69379,-73.93645,United States,US,1,strict,Private room,2019.0,80,16,1.0,93.0
87831,"Comfy Home, Convenient Location near Central Park",90242603117,Verified,Sean,Manhattan,Harlem,40.80255,-73.95434,United States,US,1,flexible,Private room,2013.0,494,99,2.0,121.0
87832,Artist Loft Bushwick - The Bird's Nest,63231077122,Verified,Benny,Brooklyn,Bushwick,40.70068,-73.92225,United States,US,1,strict,Private room,2021.0,735,147,2.0,9.0
87833,Beautiful Bed-Stuy Room,77867060128,Unconfirmed,Ava,Brooklyn,Bedford-Stuyvesant,40.68865,-73.93684,United States,US,0,flexible,Private room,2009.0,731,146,1.0,139.0
87834,Cosy room in Brooklyn,19207558097,Verified,Marie,Brooklyn,Bushwick,40.69864,-73.92933,United States,US,0,strict,Private room,2005.0,242,48,3.0,2.0
87835,Private Room in Quiet UES Apartment,47777372636,Unconfirmed,Gabrielle,Manhattan,Upper East Side,40.76835,-73.95837,United States,US,1,moderate,Private room,2006.0,433,87,1.0,19.0
87836,Spacious sun lit Bushwick room,82232422651,Unconfirmed,Claire,Queens,Ridgewood,40.70338,-73.91006,United States,US,1,strict,Private room,2019.0,87,17,5.0,8.0
87837,MANHATTAN ROOM FOR 2 NO FEE,77738663602,Verified,Genesis,Manhattan,Harlem,40.82207,-73.95332,United States,US,1,moderate,Private room,2015.0,208,42,5.0,40.0
87838,Newly Renovated with Lovely Backyard!,41962468177,Unconfirmed,Steven,Brooklyn,Bushwick,40.68763,-73.91773,United States,US,0,flexible,Entire home/apt,2014.0,808,162,3.0,53.0
87839,Rental in a Uptown Cozy Apartment,91307737615,Unconfirmed,Bianca,Bronx,Kingsbridge,40.88467,-73.90575,United States,US,0,flexible,Private room,2015.0,1049,210,4.0,11.0
87840,Cozy Room Family Home LGA Airport NO CLEANING FEE,67539301343,Unconfirmed,Danielle,Queens,East Elmhurst,40.76335,-73.87007,United States,US,1,strict,Private room,2010.0,930,186,1.0,510.0
87841,"9B--NETFLIX, HEAT, TV, WI-FI",80932965359,Verified,Suzie And Ryan,Brooklyn,East Flatbush,40.64171,-73.94721,United States,US,0,flexible,Private room,2018.0,1147,229,1.0,1.0
87842,Sunny and spacious Greenpoint Artists Haven (2 br),85815798318,Verified,Amy,Brooklyn,Greenpoint,40.72287,-73.94135,United States,US,0,flexible,Entire home/apt,2003.0,444,89,5.0,13.0
87843,East Harlem hideaway,17014899357,Unconfirmed,Ivy,Manhattan,East Harlem,40.79507,-73.94248,United States,US,1,moderate,Entire home/apt,2008.0,783,157,5.0,8.0
87844,Extremely Rare Townhouse in East Village,56033806383,Verified,Marissa,Manhattan,East Village,40.7284,-73.98673,United States,US,0,strict,Entire home/apt,2007.0,226,45,3.0,0.0
